Table 6: Average Employment Incomes by Area and Economic Sector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Source: BC Stats,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Sector Aggregations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Total,Forestry,,,Mining,Oil and Gas,"Fishing, Hunting and Trapping",Agriculture and Food,,,Tourism,,,,,,,Public Sector,,,,,,,,Construction,Film and TV,High Tech Manufacturing,Other Manufacturing,Utilities,Truck Transport,Water Transport,Rail Transport,Other Transport,Retail Trade,Wholesale Trade,Business Services,FIRE,Information and Communications Technology,Other Services,,,,,
Key,Region Name,Ref_Year,Statistic,Geo_Type,Parent_RD,Total,Forestry Total,Forestry: Logging,Forestry: Wood Manufacturing,Mining Total,Oil and Gas Total,Fishing Total,Agriculture Total,"Agriculture: Farming, Greenhouses and Aquaculture",Agriculture: Food Processing,Tourism Total,Tourism: Transportation,Tourism: Accommodation,Tourism: Food and beverage,Tourism: Recreation and entertainment,Tourism: Retail,Tourism: Other,Public Sector Total,Public Sector: Federal Government,Public Sector: Provincial Government,Public Sector: Health,Public Sector: Social Services,Public Sector: Education,Public Sector: Local Government,Public Sector: Indigenous Government,Construction Total,Film and TV Total,High Tech Manufacturing Total,Other Manufacturing Total,Utilities Total,Truck Transport Total,Water Transport Total,Rail Transport Total,Other Transport Total,Retail Trade Total,Wholesale Trade Total,Business Services Total,FIRE Total,ICT Total,Other Services Total,Other Services: Accommodation,Other Services: Food Services,Other Services: Recreation and Entertainment,Other Services: Other,
171,Central and North Saanich,2015,Average Employment Income,EDA,Capital,"52,000","38,000","35,800","40,000","51,000","75,400","80,000","25,300","21,500","36,000","39,100","62,100","28,800","22,100","32,000","34,600","30,300","59,500","74,500","72,600","56,500","35,700","50,200","71,200","36,000","48,800","30,000","76,300","69,200","108,000","45,300","63,600",0,"63,900","34,800","56,900","46,700","85,300","67,600","28,900","28,700","18,700","37,600","36,000",
172,Greater Victoria,2015,Average Employment Income,EDA,Capital,"47,120","38,300","36,900","40,600","43,500","85,500","36,900","31,800","26,000","33,900","33,000","55,000","34,400","22,900","28,600","29,900","33,700","58,400","70,600","70,000","54,700","33,300","51,500","64,400","28,000","41,900","22,300","59,100","51,600","86,200","32,800","65,700",0,"56,500","30,200","48,100","36,600","68,900","60,900","28,300","34,000","21,200","27,400","36,100",
173,Gulf Islands,2015,Average Employment Income,EDA,Capital,"38,440","79,600","63,500","108,000","150,000",0,"47,900","22,400","20,600","27,500","29,800","65,500","25,400","22,800","21,600","27,400","32,600","45,100","84,000","70,000","37,800","24,000","44,100","70,000",0,"33,300","18,000","53,500","98,000","50,000","38,700","65,400",0,"53,100","30,200","60,600","28,400","47,700","60,800","21,800","25,400","20,400","15,500","28,300",
174,Saanich,2015,Average Employment Income,EDA,Capital,"49,440","53,300","33,800","66,400","23,200","145,100","61,600","31,900","19,600","46,500","32,600","52,000","33,000","23,100","28,500","31,800","23,500","58,900","68,800","72,300","53,600","34,300","52,500","75,400","121,200","45,500","19,200","65,400","58,900","103,300","31,400","78,200",0,"49,700","31,700","56,300","39,000","76,900","71,800","27,500","32,800","19,300","29,200","36,500",
175,Sooke-Port Renfrew,2015,Average Employment Income,EDA,Capital,"46,040","41,600","44,000","37,600","52,900","117,500","3,500","24,300","14,000","36,500","30,900","57,500","24,900","18,600","33,400","32,400","60,100","56,700","70,800","74,400","45,900","30,200","52,700","68,000","40,000","45,000","45,000","85,100","72,800","72,300","40,000","95,000",0,"58,500","32,800","44,400","33,700","53,000","52,200","23,200","26,200","17,700","26,900","26,300",
176,Westshore Communities,2015,Average Employment Income,EDA,Capital,"50,040","67,100","81,400","56,500","51,900","110,400","39,000","28,300","20,800","35,200","39,600","56,800","37,800","24,900","28,700","69,300","35,400","58,900","73,700","64,400","48,600","35,800","50,300","73,200","32,000","49,800","24,800","72,900","56,000","81,400","43,700","73,300",0,"59,700","38,800","57,500","41,500","65,700","61,300","27,500","37,500","20,100","30,300","32,200",
177,Cowichan Valley,2015,Average Employment Income,RD,Cowichan Valley,"44,720","72,400","65,900","76,600","60,700","80,100","27,000","23,200","21,200","29,200","33,600","62,600","23,300","21,300","28,300","27,900","33,200","50,700","73,700","64,800","47,000","31,600","46,600","59,900","33,600","44,700","29,000","48,500","54,700","82,200","47,700","86,700","31,400","73,700","33,000","55,900","35,800","61,000","53,600","23,600","23,600","18,400","28,000","27,500",
178,Duncan,2015,Average Employment Income,EDA,Cowichan Valley,"43,000","74,000","63,800","79,200","55,600","68,000","25,900","25,300","23,700","30,300","32,500","55,600","21,600","22,600","29,200","27,400","30,900","47,900","67,800","59,200","47,400","31,700","43,800","58,800","34,000","43,800","50,000","48,900","57,300","85,800","47,500","69,900",0,"63,500","33,400","57,700","35,100","58,400","46,900","23,200","21,700","18,400","29,800","26,200",
179,Ladysmith,2015,Average Employment Income,EDA,Cowichan Valley,"46,840","78,400","73,700","80,900","75,000","178,500","34,400","20,100","20,300","19,300","30,300","52,300","20,500","18,300","12,200","35,700","18,800","53,200","80,500","72,000","44,600","34,000","53,600","60,000","28,000","40,700","44,000","65,400","55,300","97,500","49,200","96,000",0,"61,600","32,400","59,100","35,700","56,200","41,800","21,400","21,600","14,800","13,600","30,000",
180,Lake Cowichan,2015,Average Employment Income,EDA,Cowichan Valley,"39,880","66,000","69,000","61,700","100,000",0,"36,700","25,600","20,000","30,000","35,100","58,800","20,600","23,700","34,000","23,300","107,200","43,100","62,200","52,000","40,700","36,000","31,100","54,000","30,000","38,200",0,0,"58,100",0,"67,900","67,900","67,900","67,900","27,200","66,000","37,700","42,300","44,800","25,200","19,900","18,600","41,100","27,500",
181,Malahat - South Cowichan,2015,Average Employment Income,EDA,Cowichan Valley,"48,320","58,600","53,100","62,900",0,"64,400","37,000","19,300","17,000","28,800","39,800","74,400","30,800","23,600","33,700","31,000","58,200","56,700","77,700","71,500","49,200","27,700","51,000","66,000","50,000","50,600","29,900","61,700","61,800","45,000","55,900","90,000",0,"96,700","34,700","57,800","38,700","66,200","70,300","26,100","31,500","20,700","28,800","29,300",
182,Nanaimo RD,2015,Average Employment Income,RD,Nanaimo,"43,440","72,600","72,400","72,700","64,000","106,700","33,400","27,300","24,000","34,100","32,700","55,600","24,600","21,400","25,300","33,400","32,200","50,600","67,200","61,800","46,800","35,700","49,800","67,600","35,000","45,900","23,400","47,000","45,800","84,300","43,900","67,700","76,000","53,700","32,300","53,500","35,100","53,800","51,200","24,400","24,800","18,400","25,500","31,300",
183,Nanaimo,2015,Average Employment Income,EDA,Nanaimo,"43,640","75,200","72,200","77,400","62,300","111,000","33,700","28,500","24,500","36,000","34,600","58,900","26,700","22,000","22,800","31,500","38,100","50,600","64,900","60,800","47,200","36,500","50,100","68,000","33,000","47,000","23,000","50,800","48,500","79,600","44,500","67,900","64,000","51,400","31,400","55,700","35,700","51,900","51,500","24,800","27,100","18,600","23,700","33,200",
184,Parksville-Qualicum,2015,Average Employment Income,EDA,Nanaimo,"42,640","65,000","72,900","58,400","65,900","102,200","33,300","24,300","22,500","29,500","31,200","53,400","21,600","24,400","29,900","39,400","23,900","49,900","74,000","66,000","45,500","32,700","47,300","66,000","50,000","42,800","27,700","47,100","44,800","109,500","42,800","66,300","53,400","62,700","34,700","48,200","32,400","58,800","50,000","23,400","21,600","18,000","31,900","26,100",
185,Alberni-Clayoquot,2015,Average Employment Income,RD,Alberni-Clayoquot,"40,480","69,200","63,600","73,000","32,500","65,100","30,100","33,400","34,500","22,000","27,100","39,100","25,000","19,600","25,900","29,300","24,400","46,700","61,200","62,000","44,200","31,600","48,100","60,800","36,500","48,700","18,000","59,500","53,000","47,000","50,600","62,500",0,"49,200","28,900","51,400","29,100","49,800","45,300","23,100","25,200","17,400","28,700","25,000",
186,Alberni,2015,Average Employment Income,EDA,Alberni-Clayoquot,"42,080","70,500","65,200","73,800","23,700","67,400","24,000","23,000","23,200","22,000","28,300","47,200","20,000","17,500","25,300","27,400","34,000","47,000","58,000","64,000","43,400","32,400","50,800","62,400","38,000","52,800","18,000","91,000","59,500","70,000","49,600","71,200",0,"50,200","27,600","52,200","29,100","49,600","47,600","20,800","20,600","15,200","25,300","25,000",
187,Clayoquot,2015,Average Employment Income,EDA,Alberni-Clayoquot,"34,680","28,600","27,300","31,500",0,0,"34,800","55,000","55,000",0,"28,500","40,500","27,200","25,300","27,400","37,600","20,000","44,400","68,000","45,000","52,600","30,200","37,200","54,000","34,000","29,700",0,0,"31,500","32,400",0,"57,400",0,"32,100","37,800","60,000","27,900","44,600","30,800","27,100","27,400","22,800","33,500","26,000",
188,Strathcona RD,2015,Average Employment Income,RD,Strathcona,"45,640","70,900","70,800","72,200","95,400","132,100","41,600","45,900","49,000","26,700","29,000","48,000","22,700","21,200","26,900","30,100","10,300","48,200","72,100","60,400","45,500","39,500","43,000","65,000","35,000","53,100","16,000","37,300","42,800","98,000","44,600","52,500",0,"45,800","30,200","62,900","34,500","56,600","51,300","23,200","22,800","18,800","26,300","27,500",
189,Bute Inlet,2015,Average Employment Income,EDA,Strathcona,"30,120","32,000","32,000",0,0,0,"45,500","26,000","26,000",0,"19,800","41,700","17,900","17,400","22,400","21,600","11,700","34,800","40,000","115,300","32,600","24,000","26,900",0,"32,000","36,700",0,0,"37,900",0,"25,200","68,000",0,"32,000","20,600",0,"13,000",0,"50,500","19,300","18,500","17,500","20,000","21,500",
190,Campbell River,2015,Average Employment Income,EDA,Strathcona,"47,120","72,800","72,200","80,000","98,600","132,900","40,400","51,100","55,600","28,100","31,200","51,700","22,000","22,300","29,100","27,700","8,900","49,200","69,800","60,400","45,900","40,600","45,200","66,500","40,000","54,800","16,000","44,600","46,900","100,000","47,800","49,900",0,"49,000","31,200","65,300","36,500","56,500","52,600","23,500","22,000","18,900","28,200","28,100",
191,Strathcona,2015,Average Employment Income,EDA,Strathcona,"45,000","63,800","67,100","40,000",0,0,"15,300","48,000","48,000",0,"29,400","30,300","34,500","26,800","15,000","79,700",0,"49,400","140,000",0,"53,900","24,000","45,000","46,000","30,000","39,300",0,0,"5,400",0,"32,000","32,000",0,0,"24,800","79,700","26,800",0,"8,400","23,800","34,000","17,000","15,000","20,600",
192,Comox Valley,2015,Average Employment Income,RD,Comox Valley,"42,520","63,800","66,600","54,600","44,000","97,300","37,900","26,800","26,600","27,200","34,400","60,200","26,000","20,900","24,300","29,900","31,200","51,000","65,300","64,500","47,600","28,500","46,500","61,200","22,000","43,700","38,000","63,300","43,800","95,000","41,200","67,600",0,"70,300","29,500","58,100","33,000","52,700","57,500","24,300","26,400","18,800","23,400","30,600",
193,Comox,2015,Average Employment Income,EDA,Comox Valley,"46,280","69,800","70,500","67,800",0,"103,300","28,000","31,200","26,400","42,900","40,900","72,500","22,000","21,500","25,200","28,900","20,000","56,200","66,900","66,000","53,300","26,000","48,700","73,500","25,000","45,500","70,000","39,200","48,100","60,000","33,500","69,800",0,"82,900","29,400","53,700","33,900","51,600","60,400","25,700","22,000","18,200","28,600","33,900",
194,Courtenay,2015,Average Employment Income,EDA,Comox Valley,"40,800","61,000","65,300","45,700","54,500","93,500","40,000","25,600","26,600","22,000","33,100","56,800","27,100","21,300","21,100","30,900","41,600","47,700","63,700","64,000","44,500","29,500","45,600","51,600",0,"43,400","27,000","82,600","48,800","120,000","43,900","67,600",0,"61,700","29,400","64,000","32,700","53,600","55,200","24,000","27,600","19,100","21,300","29,600",
195,Powell River RD,2015,Average Employment Income,RD,Powell River,"41,520","72,400","64,700","76,300","57,600","55,900","28,900","29,100","28,900","32,400","27,800","39,600","27,600","18,700","19,800","30,600","36,000","45,700","55,000","53,000","46,500","29,300","43,400","57,600","48,000","40,300","20,700","32,400","54,000","73,800","48,000","57,000",0,"39,200","26,800","58,000","30,300","57,900","38,700","21,000","27,600","15,400","21,300","25,500",
196,Powell River,2015,Average Employment Income,EDA,Powell River,"41,880","72,400","64,700","76,300","58,000","55,900","28,900","32,300","31,900","38,600","28,500","40,900","27,600","20,600","20,000","29,000","36,000","45,900","55,000","53,000","46,900","29,300","43,900","57,600","48,000","41,400","18,600","38,600","57,400","73,800","48,000","57,000",0,"39,200","26,800","58,000","30,800","57,900","37,500","21,000","27,600","15,400","21,300","25,500",
197,Sunshine Coast RD,2015,Average Employment Income,RD,Sunshine Coast,"44,160","87,000","70,100","97,000","78,400","37,500","51,500","18,000","16,900","20,500","30,000","63,800","20,100","21,800","23,100","39,500","19,200","49,400","63,000","52,000","48,800","26,900","50,900","55,200","26,000","40,300","26,000","62,700","58,600","141,000","41,600","71,400",0,"55,400","30,200","67,600","30,000","42,800","59,700","23,900","19,800","19,900","21,400","31,700",
198,Sunshine Coast,2015,Average Employment Income,EDA,Sunshine Coast,"44,160","87,000","70,100","97,000","78,400","37,500","51,500","18,000","16,900","20,500","30,900","64,400","20,100","23,800","23,200","39,600","19,400","49,400","63,000","52,000","48,800","26,900","50,900","55,200","26,000","40,300","26,000","62,700","58,600","141,000","41,600","71,400",0,"55,400","30,200","67,600","30,000","42,800","59,700","23,900","19,800","19,900","21,400","31,700",
199,Squamish-Lillooet,2015,Average Employment Income,RD,Squamish-Lillooet,"48,280","52,500","50,600","56,300","60,900","63,900","24,000","24,000","20,000","30,000","36,200","56,300","41,000","25,000","39,200","44,000","38,500","54,400","66,900","64,000","53,000","31,800","49,300","70,600","42,000","49,400","58,200","64,900","56,800","90,700","45,500","95,700","83,100","64,800","35,500","69,200","43,900","113,300","63,900","33,200","40,700","22,900","36,400","36,600",
200,Squamish,2015,Average Employment Income,EDA,Squamish-Lillooet,"50,680","56,500","53,000","63,700","53,800","66,800",0,"14,700",0,"19,500","37,300","58,400","41,700","24,100","41,900","41,800","37,200","57,500","70,000","70,000","54,000","32,600","53,300","77,200","40,000","51,600","70,000",0,"64,900","88,100","50,700","94,100","76,000","78,100","34,700","86,300","47,900","69,000","65,500","32,100","41,300","21,300","37,700","34,700",
201,Upper Squamish - Lillooet Region,2015,Average Employment Income,EDA,Squamish-Lillooet,"38,720","44,200","37,200","52,000","60,000",0,0,"25,000","22,800","39,200","21,800","37,400","12,300","19,700","36,000","70,400",0,"43,300","64,000","52,000","42,400","28,000","46,000","45,000","37,500","42,300",0,0,"53,900","80,000","37,100",0,"70,000","32,000","28,100",0,"26,400","24,300","48,000","21,700","11,500","13,100","36,000","32,100",
202,Whistler - Pemberton,2015,Average Employment Income,EDA,Squamish-Lillooet,"47,080","55,000","57,100","47,000","58,200","47,300","25,000","28,400","24,300","34,900","35,500","53,000","41,400","26,100","34,400","41,200","39,000","53,100","66,000","58,000","53,600","30,000","44,800","64,800","50,000","47,400","22,000",0,"48,400","110,000","37,900","38,400",0,"55,500","37,200","56,400","43,800","138,300","63,700","34,500","41,100","24,400","35,500","39,900",
203,Thompson-Nicola,2015,Average Employment Income,RD,Thompson-Nicola,"49,320","69,400","62,200","74,200","106,400","48,800","42,900","24,800","23,700","29,300","33,900","51,700","26,400","20,800","49,800","32,200","32,800","52,800","66,500","64,700","50,000","35,600","52,000","69,000","38,400","54,100","29,000","54,900","53,200","95,600","58,600","42,900","89,400","57,500","32,000","63,900","40,000","57,500","62,300","27,000","26,900","18,300","41,300","31,600",
204,Ashcroft - Copper Desert Country,2015,Average Employment Income,EDA,Thompson-Nicola,"41,680","53,400","29,100","64,300","87,800","80,000","27,400","29,400","29,400","27,400","21,300","34,800","17,400","21,800","17,400","28,600","27,400","40,600","66,000","70,000","36,200","45,500","39,000","50,000","29,600","41,300",0,"27,400","44,000","50,000","64,900",0,"62,300",0,"25,100","47,900","34,400","30,200","32,500","19,900","17,000","20,000","17,900","24,100",
205,Kamloops,2015,Average Employment Income,EDA,Thompson-Nicola,"50,200","69,900","56,700","75,600","107,400","42,200","33,800","23,500","16,800","35,800","36,700","54,400","27,100","21,100","55,900","30,500","33,200","54,700","65,300","65,000","51,800","35,800","54,400","70,600","48,000","54,000","29,700","57,700","57,200","101,400","58,100","51,100","92,000","58,600","33,000","65,500","42,100","60,800","63,500","28,300","28,100","18,300","47,600","32,800",
206,Logan Lake,2015,Average Employment Income,EDA,Thompson-Nicola,"53,900","63,900","59,100","69,000","116,200",0,0,0,0,0,"26,500","31,700","24,000","44,100","18,600","33,300",0,"53,300","50,000","85,000","46,300","40,000","46,100","76,000","40,000","59,400",0,0,"60,000",0,"52,600","61,900","61,900","61,900","26,800","48,000","37,500","49,100","64,000","20,000","24,000","14,400","18,700","25,300",
207,Merritt,2015,Average Employment Income,EDA,Thompson-Nicola,"46,920","68,200","69,200","67,500","101,900",0,0,"34,500","34,500",0,"26,800","33,500","27,500","21,200","24,500","25,400","119,700","45,100","84,000","60,000","38,400","34,000","45,000","54,000","32,000","61,100",0,"119,700","63,900","95,000","52,400",0,"52,000","22,000","30,600","42,900","32,800","34,700","52,800","23,700","30,600","17,500","24,300","30,400",
208,North Thompson,2015,Average Employment Income,EDA,Thompson-Nicola,"45,400","76,500","71,500","83,500","92,100","83,600","96,500","27,000","21,200","86,200","24,000","29,400","21,600","25,300","19,000","24,000","36,100","42,000","64,000","60,000","40,500","23,000","38,600","48,000","36,000","59,000",0,0,"32,000","80,000","47,700",0,"90,000",0,"25,300","73,300","32,200","28,500","49,300","17,300","20,000","16,700","14,800","16,200",
209,Shuswap East,2015,Average Employment Income,EDA,Thompson-Nicola,"47,640","63,900","54,300","72,600","114,000","57,000","50,100","35,300","34,200","50,100","30,900","43,000","28,400","26,100","33,400","38,000","17,900","49,200","64,000","56,000","41,700","12,000","47,000","84,000","39,500","45,500",0,"50,100","50,100","50,000","77,400","31,400","83,600","57,300","31,600","66,700","31,300","52,700","70,500","26,800","28,400","24,800","25,900","29,400",
210,Central Okanagan,2015,Average Employment Income,RD,Central Okanagan,"47,840","65,300","60,900","67,300","57,200","106,600","28,000","36,600","22,500","53,900","37,900","64,500","30,600","22,900","27,700","35,600","39,500","53,900","74,900","65,800","52,000","36,000","52,200","68,000","55,000","50,700","32,000","62,100","50,300","109,600","50,500","65,000","84,400","66,000","36,000","62,500","41,000","66,100","62,800","27,400","30,900","19,700","31,900","34,500",
211,Kelowna,2015,Average Employment Income,EDA,Central Okanagan,"47,360","64,000","52,900","67,400","58,800","105,100","26,000","35,800","22,500","53,100","38,300","64,100","31,000","22,900","27,700","35,900","36,600","53,900","74,600","65,600","52,200","36,900","52,300","67,200","72,000","49,800","38,300","60,500","49,800","105,600","49,700","61,900","85,000","63,600","36,100","61,400","40,600","65,800","62,700","27,200","31,300","20,100","31,100","34,000",
212,Peachland,2015,Average Employment Income,EDA,Central Okanagan,"48,080","75,000","78,700","72,000","50,300","73,500",0,"46,300","37,200","52,000","36,900","70,200","28,000","21,600","24,000","57,700","23,300","51,500","60,000","64,000","45,700","24,000","62,700","72,000","57,000","49,300","48,000","75,000","79,600",0,"66,500","45,500","45,500","77,800","38,600","73,000","43,300","64,300","62,100","23,600","28,000","15,900","22,800","32,000",
213,West Bank - West Kelowna,2015,Average Employment Income,EDA,Central Okanagan,"49,640","66,100","65,000","67,000","55,200","111,900",0,"38,000","20,100","55,200","38,700","66,900","29,000","22,300","29,400","31,700","43,800","54,500","76,600","67,000","52,000","33,900","51,600","70,000","51,000","54,900","10,800","76,800","49,500","127,800","52,100","69,400",0,"75,100","35,400","68,400","41,900","67,600","64,900","28,600","29,600","18,300","37,300","36,800",
214,North Okanagan,2015,Average Employment Income,RD,North Okanagan,"44,520","68,100","62,200","70,200","54,000","80,500","11,200","25,900","20,100","41,200","35,400","62,200","29,800","20,800","25,200","35,200","34,400","49,400","81,700","60,400","47,400","36,300","47,500","58,400","34,000","49,500","22,600","67,000","48,000","98,400","52,000","133,000","69,300","69,100","35,000","57,000","36,600","50,500","59,600","24,500","30,100","17,400","24,100","31,700",
215,Enderby,2015,Average Employment Income,EDA,North Okanagan,"38,000","57,000","58,100","56,500","28,600","54,600","11,300","26,500","21,100","43,500","29,400","44,300","23,200","22,600","11,000","36,200","40,400","38,200","40,000","45,000","38,700","38,000","31,500","62,000","36,000","49,200",0,0,"52,700","130,000","42,400","56,000","76,600","54,100","28,300","56,400","27,600","40,700","42,300","19,400","22,900","14,500","11,000","30,600",
216,Lumby,2015,Average Employment Income,EDA,North Okanagan,"41,600","65,800","72,400","60,200","53,300","81,800",0,"21,600","21,300","22,900","30,800","44,200","38,000","17,300","16,000","33,000","55,200","44,400","81,800",0,"45,400",0,"40,000","40,000",0,"47,500",0,0,"43,200",0,"52,400",0,0,"76,600","22,900","55,000","40,800","39,300","49,800","19,200","38,000","16,400","16,000","18,400",
217,Spallumcheen,2015,Average Employment Income,EDA,North Okanagan,"41,120","66,100","58,600","69,100","44,500","57,200",0,"24,200","19,800","39,600","31,200","42,600","36,800","22,000","23,700","19,500","39,900","44,900","74,000","38,000","40,500","15,800","48,900","49,000",0,"48,600",0,"60,300","51,500","99,200","54,100","60,000",0,"48,000","32,000","59,000","31,400","37,900","51,100","25,300","37,900","17,400","22,400","30,500",
218,Vernon,2015,Average Employment Income,EDA,North Okanagan,"46,080","71,400","60,000","74,300","59,300","91,000",0,"30,400","19,900","48,300","37,100","65,600","28,800","22,400","27,300","33,300","35,200","51,300","87,600","64,000","49,200","38,600","49,500","62,200","33,000","49,900","24,400","67,000","50,400","98,300","53,800","173,200","57,900","73,200","36,500","58,300","38,100","53,600","60,600","25,200","29,000","17,800","25,600","33,100",
219,Columbia-Shuswap,2015,Average Employment Income,RD,Columbia-Shuswap,"43,120","58,500","47,800","64,600","49,200","66,200","17,600","23,900","19,400","38,400","30,400","50,900","25,800","21,500","30,100","29,600","47,200","46,700","51,800","67,000","45,400","31,000","44,000","62,000","37,000","48,900","19,000","69,600","58,500","95,900","51,000","54,800","83,300","63,700","32,000","49,700","33,600","55,300","49,800","25,700","25,600","19,200","32,500","28,800",
220,Columbia - Shuswap,2015,Average Employment Income,EDA,Columbia-Shuswap,"40,320","60,200","45,500","72,300","40,800","101,400",0,"24,200","10,600","71,600","27,800","39,000","19,900","30,400","28,500","32,700","50,900","42,400","30,000","60,000","37,200","28,000","50,400","58,000","34,000","47,100",0,"48,000","62,800","50,000","53,600","30,700","73,500","30,700","31,200","65,200","32,400","40,100","62,100","21,800","19,800","15,200","28,500","24,600",
221,Golden,2015,Average Employment Income,EDA,Columbia-Shuswap,"45,600","63,300","67,300","61,900","28,000","44,800","61,900","14,400","5,400","61,900","34,900","48,000","33,200","25,100","37,800","34,300","45,000","44,600","48,000","44,000","44,300","28,800","41,000","72,000",0,"53,600","28,000",0,"61,900",0,"48,600",0,"78,300","54,500","38,400","42,000","40,300","55,500","62,700","30,600","33,200","21,600","39,600","32,200",
222,Revelstoke,2015,Average Employment Income,EDA,Columbia-Shuswap,"45,000","59,000","48,000","65,300","36,000","36,000",0,"50,700",0,"50,700","30,000","48,100","26,300","22,600","36,600","31,200",0,"50,400","68,000","60,000","51,200","31,000","45,000","64,000",0,"46,200","36,000",0,"70,900","92,000","47,600","53,700","87,000","85,000","32,200","38,000","35,000","48,500","37,900","28,500","26,300","20,100","42,400","24,100",
223,Salmon Arm,2015,Average Employment Income,EDA,Columbia-Shuswap,"42,640","61,800","46,200","72,200","76,700",0,0,"27,400","25,600","34,500","30,400","57,100","20,300","22,000","19,100","22,700","46,800","47,300","54,300","71,000","46,400","30,900","45,600","63,000","40,000","49,800","24,400","71,200","60,700","102,300","53,700","75,100","66,800","60,000","31,200","52,900","33,600","60,300","48,200","23,100","20,500","18,800","16,700","31,100",
224,Sicamous,2015,Average Employment Income,EDA,Columbia-Shuswap,"42,200","47,800","27,000","57,800","120,000",0,0,"21,000","11,600","64,500","27,700","37,400","21,400","19,600","18,000","41,300","115,000","45,200","140,200",0,"38,500","24,000","28,500","44,000",0,"53,400",0,0,"56,400",0,"44,000","111,000","100,000",0,"35,200","64,400","36,800","49,100","36,000","21,300","21,200","17,600","18,000","29,400",
225,Cariboo,2015,Average Employment Income,RD,Cariboo,"47,520","70,500","56,600","76,200","88,000","71,200","54,200","14,400","12,400","31,000","28,600","50,000","20,500","21,100","25,200","26,300","27,000","47,800","66,500","56,800","50,400","33,600","43,700","55,000","35,600","47,400","19,000","54,900","50,800","88,400","51,300","101,000","80,600","55,400","31,600","57,700","36,900","43,700","49,000","22,700","20,900","18,200","26,600","27,900",
226,Chilcotin,2015,Average Employment Income,EDA,Cariboo,"31,700","31,600","33,000","25,300",0,0,0,"6,200","6,200",0,"14,000","25,300","5,000","23,000","10,300","8,000",0,"39,800","100,000","40,000","40,200","30,000","42,000",0,"31,000","30,400",0,0,0,0,"78,400","188,600","188,600","188,600","11,800",0,"22,000",0,0,"16,500","5,000","24,000","10,300","20,300",
227,One Hundred Mile House,2015,Average Employment Income,EDA,Cariboo,"42,800","68,300","52,200","75,900","85,400",0,0,"15,100","9,900","30,700","29,900","43,300","21,800","36,300","25,800","28,000",0,"49,800","68,000","68,000","55,300","24,800","41,400","60,000","40,000","44,300",0,0,"69,000","100,000","56,700",0,"81,600","50,800","33,200","53,800","31,300","35,400","38,500","23,500","22,700","16,200","29,500","28,600",
228,Quesnel,2015,Average Employment Income,EDA,Cariboo,"49,840","75,600","62,200","79,100","87,400","119,800",0,"19,900","16,200","60,000","25,600","44,600","20,500","20,000","29,200","25,400","14,200","45,800","66,200","58,000","47,000","32,200","41,500","51,000","30,000","48,900","20,700","60,000","57,100","76,700","51,300","94,300","72,100","42,800","30,500","57,200","38,100","43,100","55,300","21,200","20,400","15,200","31,400","25,100",
229,Williams Lake,2015,Average Employment Income,EDA,Cariboo,"48,600","66,400","58,300","71,100","88,300","51,400","55,900","16,500","14,000","52,300","33,900","52,900","17,200","24,600","24,700","26,800","32,000","49,500","64,000","54,000","51,500","38,200","47,200","58,000","38,500","48,900","58,200",0,"57,300","98,300","47,900",0,"79,700","58,400","32,300","58,600","37,200","45,700","52,300","23,900","18,300","20,800","18,400","31,200",
230,Mount Waddington,2015,Average Employment Income,RD,Mount Waddington,"46,840","78,000","79,800","61,600","68,300",0,"40,700","52,200","50,000","71,400","39,600","54,400","28,500","23,800","23,200","45,900","27,600","47,200","64,000","60,000","50,700","35,500","39,700","44,000","39,000","37,600",0,"27,600","27,600","32,000","51,200","55,800",0,"52,500","36,200","75,100","30,000","34,900","42,100","25,700","29,500","16,100","25,800","33,800",
231,Alert Bay - Port McNeill,2015,Average Employment Income,EDA,Mount Waddington,"48,280","76,100","78,600","40,000","70,000",0,"54,200","55,900","50,000","66,000","34,200","39,400","35,100","26,800","18,200","23,100",0,"49,200","80,000","62,000","59,000","36,100","37,800","34,000","34,000","37,000",0,0,"66,000","36,000","52,000","61,100",0,"37,000","24,900","82,000","21,300","32,000","53,800","28,600","36,200","16,000","22,500","39,100",
232,Port Alice,2015,Average Employment Income,EDA,Mount Waddington,"54,000","82,900","84,000","80,000",0,0,0,0,0,0,"19,500","40,000","18,000","43,900",0,0,0,"20,600","40,000",0,0,0,0,"40,000",0,0,0,0,0,0,0,0,0,0,"45,000",0,0,0,0,"16,400","18,000",0,0,0,
233,Port Hardy,2015,Average Employment Income,EDA,Mount Waddington,"45,040","78,600","81,200","56,000","90,000",0,"39,700","48,000","48,000",0,"41,100","59,700","29,300","21,300","24,000","51,300","38,000","46,000","56,000","60,000","49,500","31,500","38,000","60,000","44,000","43,200",0,"38,000","38,000",0,"48,000","48,600",0,"52,000","44,400","50,000","30,900","35,800","41,900","23,100","31,500","15,500","23,800","27,500",
